player_id,full_name,position,season,week,status_x,date,category,last_modified,sport,season_type,player,team_x,updated_at,game_id,week_shard,company,opponent,gms_active,gp,off_snp,pos_rank_half_ppr,pos_rank_ppr,pos_rank_std,rec_tgt,st_snp,tm_def_snp,tm_off_snp,tm_st_snp,def_snp,idp_qb_hit,idp_tkl,idp_tkl_solo,pts_idp,bonus_rec_wr,gs,pts_half_ppr,pts_ppr,pts_std,rec,rec_5_9,rec_air_yd,rec_lng,rec_yd,rec_ypr,rec_ypt,rush_rec_yd,idp_tkl_ast,penalty,penalty_yd,rush_lng,sack,rush_td_lng,qb_hit,fgm_yds,rec_drop,down_3_pct,pass_air_yd,kr_lng,fga,down_3_conv,rush_td,opp_rush_fd,pass_ypc,rush_btkl,pass_lng,off_yd_per_play,kr_ypa,fgm,opp_fd,pass_rtg,rush_fd,pass_att,g2g_pct,rec_yar,rz_pct,kr,down_4_att,fum_lost,g2g_conv,kr_yd,rush_att,rz_att,pass_rz_att,st_tkl_solo,opp_off_yd_per_play,rush_ypa,down_3_att,rec_rz_tgt,fgm_lng,punts,rush_tkl_loss_yd,opp_pass_fd,opp_off_yd,pass_cmp,cmp_pct,rush_yac,g2g_att,tkl,pass_ypa,rz_conv,fd,pass_fd,pass_yd,rush_rz_att,off_yd,rush_yd,td,fum,rush_tkl_loss,idp_tkl_loss,pass_rush_yd,bonus_fd_qb,pass_inc,idp_pass_def,bonus_fd_te,bonus_rec_te,rec_0_4,rec_fd,bonus_rec_rb,rush_40p,bonus_fd_rb,bonus_fd_wr,bonus_rec_yd_100,bonus_rush_rec_yd_100,rec_10_19,rec_20_29,rec_30_39,punt_in_20,punt_net_yd,punt_yds,def_forced_punts,tkl_ast,def_kr_yd,pts_allow,def_4_and_stop,fan_pts_allow_k,def_st_tkl_solo,ff,def_kr_ypa,pts_allow_14_20,yds_allow,fan_pts_allow_def,def_kr,def_kr_lng,fan_pts_allow_qb,fan_pts_allow_wr,tkl_loss,def_pass_def,yds_allow_300_349,fum_rec,fan_pts_allow_te,tkl_solo,fan_pts_allow,fum_ret_yd,fan_pts_allow_rb,pass_sack_yds,pass_sack,idp_fum_rec,idp_fum_ret_yd,idp_sack,idp_sack_yd,fgm_50_59,fgm_50p,fgm_pct,fgm_yds_over_30,kick_pts,xpa,xpm,pass_cmp_40p,anytime_tds,sack_yd,tkl_solo_misc,pts_allow_21_27,def_3_and_out,rec_40p,fgm_40_49,idp_ff,first_td,pr,pr_lng,pr_yd,pr_ypa,bonus_pass_cmp_25,bonus_pass_yd_300,pass_td,pass_td_lng,rec_td,rec_td_lng,down_4_conv,down_4_pct,fgm_20_29,fgm_30_39,xpmiss,def_pr_yd,def_pr,yds_allow_350_399,def_pr_ypa,def_pr_lng,bonus_sack_2p,pass_td_40p,pass_td_50p,pass_int,bonus_rush_yd_100,rush_td_40p,idp_int,idp_pass_def_3p,bonus_tkl_10p,idp_blk_kick,punt_tb,st_ff,bonus_rush_att_20,fg_blkd,pts_allow_7_13,int_ret_yd,int,yds_allow_100_199,yds_allow_200_299,fgmiss,idp_int_ret_yd,fgmiss_50_59,fgmiss_50p,pass_2pt,st_fum_rec,yds_allow_400_449,pts_allow_35p,pts_allow_28_34,def_st_ff,tkl_ast_misc,fgmiss_40_49,rec_td_40p,rec_td_50p,def_st_fum_rec,misc_ret_yd,blk_kick,fgmiss_20_29,fgmiss_30_39,rec_2pt,pts_allow_1_6,fgm_60p,yds_allow_450_499,blk_kick_ret_yd,def_td,bonus_def_int_td_50p,idp_def_td,pass_int_td,xp_blkd,st_td,bonus_def_fum_td_50p,punt_blkd,def_st_td,kr_td,rush_2pt,bonus_pass_yd_400,yds_allow_500_549,bonus_rush_rec_yd_200,pr_td,fgmiss_60p,pts_allow_0,misc_td,blk_kick_ret_td,safe,rush_td_50p,ff_misc,idp_safe,def_2pt,blk_pr_td,fum_rec_ez_tds,fum_rec_td,bonus_rush_yd_200,fgm_0_19,yds_allow_0_100,fg_ret_yd,yds_allow_550p,bonus_rec_yd_200,first_name,last_name,team_y,status_y
TEAM_TEN,,,2025,16,,2025-12-21,stat,1766437734143,nfl,regular,"{'fantasy_positions': ['TEAM'], 'first_name': 'Tennessee', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Titans', 'metadata': None, 'news_updated': None, 'position': 'TEAM', 'team': 'TEN', 'team_abbr': None, 'team_changed_at': None, 'years_exp': None}",TEN,1766437734143,202511634,16_3,sportradar,KC,,1.0,,999.0,999.0,999.0,27.0,,,,,,,,,,,,91.82,102.32,81.32,21.0,,93.0,34.0,228.0,10.86,8.44,,,12.0,82.0,15.0,4.0,4.0,5.0,27.0,2.0,52.94,93.0,31.0,1.0,9.0,1.0,3.0,10.86,3.0,34.0,5.4,24.4,1.0,9.0,122.3,9.0,28.0,75.0,135.0,75.0,5.0,2.0,,3.0,122.0,40.0,4.0,6.0,5.0,3.1,4.1,17.0,6.0,27.0,3.0,-2.0,5.0,133.0,21.0,75.0,49.0,4.0,39.0,8.14,3.0,22.0,11.0,228.0,5.0,376.0,164.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,16.0,2.0,,,,,,,,,,,,,,,,,,,,,,3.0,20.0,23.0,7.67,,,2.0,7.0,2.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
TEN,,DEF,2025,16,,2025-12-21,stat,1766354920970,nfl,regular,"{'fantasy_positions': ['DEF'], 'first_name': 'Tennessee', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Titans', 'metadata': None, 'news_updated': None, 'position': 'DEF', 'team': 'TEN', 'team_abbr': None, 'team_changed_at': None, 'years_exp': None}",TEN,1766354920970,202511634,16_3,sportradar,KC,,1.0,,999.0,999.0,999.0,,,,,,,,,,,,,11.0,11.0,11.0,,,,,,,,,,12.0,82.0,,4.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,5.0,14.0,122.0,9.0,,11.0,5.0,1.0,24.4,,133.0,3.0,5.0,31.0,6.54,13.5,7.0,5.0,,,1.6,25.0,47.74,,15.1,,,,,,,,,,,,,,,,44.0,,,4.0,,,,,,,,,,,,,,,,,,,,23.0,3.0,,7.67,20.0,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,Tennessee,Titans,TEN,
10218,Xavier Hutchinson,WR,2025,16,,2025-12-21,stat,1766412522804,nfl,regular,"{'fantasy_positions': ['WR'], 'first_name': 'Xavier', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Hutchinson', 'metadata': {'channel_id': '1113708787660779521', 'genius_id': '1399255', 'rookie_year': '2023'}, 'news_updated': 1783732256679, 'position': 'WR', 'team': 'HOU', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 3}",HOU,1766412522804,202511613,16_2,sportradar,LV,1.0,1.0,32.0,112.0,111.0,113.0,2.0,9.0,54.0,65.0,30.0,,,,,,1.0,,0.9,1.4,0.4,1.0,,4.0,4.0,4.0,4.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Xavier,Hutchinson,HOU,Active
10223,Eric Gray,RB,2025,16,,2025-12-21,stat,1766524122446,nfl,regular,"{'fantasy_positions': ['RB'], 'first_name': 'Eric', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Gray', 'metadata': {'channel_id': '1113708681125457921', 'genius_id': '1399234', 'rookie_year': '2023'}, 'news_updated': 1780024825899, 'position': 'RB', 'team': 'NYG', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 3}",NYG,1766524122446,202511623,16_2,sportradar,MIN,1.0,,,999.0,999.0,999.0,,,61.0,56.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eric,Gray,NYG,Active
10236,Dalton Kincaid,TE,2025,16,,2025-12-21,stat,1766412516577,nfl,regular,"{'fantasy_positions': ['TE'], 'first_name': 'Dalton', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Kincaid', 'metadata': {'channel_id': '1113708758392926208', 'genius_id': '1398598', 'rookie_year': '2023'}, 'news_updated': 1784747703943, 'position': 'TE', 'team': 'BUF', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 3}",BUF,1766412516577,202511608,16_2,sportradar,CLE,1.0,1.0,19.0,999.0,999.0,999.0,1.0,,66.0,50.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dalton,Kincaid,BUF,Active
10859,Sam LaPorta,TE,2025,16,,2025-12-21,stat,1766352358043,nfl,regular,"{'fantasy_positions': ['TE'], 'first_name': 'Sam', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'LaPorta', 'metadata': {'channel_id': '1113708810918195200', 'genius_id': '1398964', 'rookie_year': '2023'}, 'news_updated': 1785627346913, 'position': 'TE', 'team': 'DET', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 3}",DET,1766352358043,202511611,16_2,sportradar,PIT,1.0,,,999.0,999.0,999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sam,LaPorta,DET,Active
10870,Deneric Prince,RB,2025,16,,2025-12-21,stat,1766366517136,nfl,regular,"{'fantasy_positions': ['RB'], 'first_name': 'Deneric', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Prince', 'metadata': {'channel_id': '1113708748070744064', 'rookie_year': '2023'}, 'news_updated': 1773266450271, 'position': 'RB', 'team': None, 'team_abbr': None, 'team_changed_at': None, 'years_exp': 3}",NE,1766366517136,202511603,16_2,sportradar,BAL,1.0,,,999.0,999.0,999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Deneric,Prince,,Active
10889,Tyree Wilson,LB,2025,16,,2025-12-21,stat,1766412522928,nfl,regular,"{'fantasy_positions': ['DL', 'LB'], 'first_name': 'Tyree', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Wilson', 'metadata': {'channel_id': '1113708770166337536', 'genius_id': '1074856', 'rookie_year': '2023'}, 'news_updated': 1777349120317, 'position': 'LB', 'team': 'NO', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 3}",LV,1766412522928,202511613,16_2,sportradar,HOU,1.0,1.0,,999.0,999.0,999.0,,5.0,65.0,54.0,30.0,21.0,,1.0,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tyree,Wilson,NO,Active
10892,Will Anderson,DL,2025,16,,2025-12-21,stat,1766412522805,nfl,regular,"{'fantasy_positions': ['DL', 'LB'], 'first_name': 'Will', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Anderson', 'metadata': {'channel_id': '1113708787199406081', 'genius_id': '1398558', 'rookie_year': '2023'}, 'news_updated': 1782109260160, 'position': 'DL', 'team': 'HOU', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 3}",HOU,1766412522805,202511613,16_2,sportradar,LV,1.0,1.0,,999.0,999.0,999.0,,1.0,54.0,65.0,30.0,36.0,1.0,2.0,2.0,13.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Will,Anderson,HOU,Active
10895,O'Cyrus Torrence,OL,2025,16,,2025-12-21,stat,1766412516546,nfl,regular,"{'fantasy_positions': ['OL'], 'first_name': ""O'Cyrus"", 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Torrence', 'metadata': {'channel_id': '1113708759424724993', 'genius_id': '1398983', 'rookie_year': '2023'}, 'news_updated': 1781619623208, 'position': 'OL', 'team': 'BUF', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 3}",BUF,1766412516546,202511608,16_2,sportradar,CLE,1.0,1.0,50.0,999.0,999.0,999.0,,4.0,66.0,50.0,24.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,O'Cyrus,Torrence,BUF,Active
10906,JuJu Brents,DB,2025,16,,2025-12-21,stat,1766340185544,nfl,regular,"{'fantasy_positions': ['DB'], 'first_name': 'JuJu', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Brents', 'metadata': {'channel_id': '1113708775446966272', 'genius_id': '1078436', 'rookie_year': '2023'}, 'news_updated': 1785273060764, 'position': 'DB', 'team': 'MIA', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 3}",MIA,1766340185544,202511619,16_2,sportradar,CIN,1.0,,,999.0,999.0,999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JuJu,Brents,MIA,Active
10921,Yaya Diaby,DL,2025,16,,2025-12-21,stat,1766412510559,nfl,regular,"{'fantasy_positions': ['DL', 'LB'], 'first_name': 'Yaya', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Diaby', 'metadata': {'channel_id': '1113708729955545088', 'genius_id': '1399011', 'rookie_year': '2023'}, 'news_updated': 1767922854281, 'position': 'DL', 'team': 'TB', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 3}",TB,1766412510559,202511605,16_2,sportradar,CAR,1.0,1.0,,999.0,999.0,999.0,,6.0,54.0,64.0,27.0,42.0,2.0,1.0,1.0,4.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yaya,Diaby,TB,Active
10939,Jay Ward,DB,2025,16,,2025-12-21,stat,1766524122605,nfl,regular,"{'fantasy_positions': ['DB'], 'first_name': 'Jay', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Ward', 'metadata': {'channel_id': '1113708710267482112', 'genius_id': '1399214', 'rookie_year': '2023'}, 'news_updated': 1771045506279, 'position': 'DB', 'team': 'MIN', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 3}",MIN,1766524122605,202511623,16_2,sportradar,NYG,1.0,1.0,,999.0,999.0,999.0,,4.0,56.0,61.0,19.0,44.0,,6.0,2.0,8.0,,1.0,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jay,Ward,MIN,Active
10955,Chad Ryland,K,2025,16,,2025-12-21,stat,1766416110683,nfl,regular,"{'fantasy_positions': ['K'], 'first_name': 'Chad', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Ryland', 'metadata': {'channel_id': '1113708795357327360', 'genius_id': '1080915', 'rookie_year': '2023'}, 'news_updated': 1780620339342, 'position': 'K', 'team': 'ARI', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 3}",ARI,1766416110683,202511601,16_2,sportradar,ATL,1.0,1.0,,999.0,999.0,999.0,,13.0,77.0,57.0,25.0,,,,,,,,15.0,15.0,15.0,,,,,,,,,,1.0,,,,,,160.0,,,,,6.0,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,66.67,45.0,13.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chad,Ryland,ARI,Active
10960,Jake Andrews,OL,2025,16,,2025-12-21,stat,1766412522751,nfl,regular,"{'fantasy_positions': ['OL'], 'first_name': 'Jake', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Andrews', 'metadata': {'channel_id': '1113708791574065152', 'genius_id': '1082760', 'rookie_year': '2023'}, 'news_updated': 1758343831268, 'position': 'OL', 'team': 'HOU', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 3}",HOU,1766412522751,202511613,16_2,sportradar,LV,1.0,1.0,65.0,999.0,999.0,999.0,,,54.0,65.0,30.0,,,,,,,1.0,,,,,,,,,,,,,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jake,Andrews,HOU,Active
10981,Colby Sorsdal,OL,2025,16,,2025-12-21,stat,1766352358088,nfl,regular,"{'fantasy_positions': ['OL'], 'first_name': 'Colby', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Sorsdal', 'metadata': {'channel_id': '1113708811178242048', 'genius_id': '1081355', 'rookie_year': '2023'}, 'news_updated': 1785455725351, 'position': 'OL', 'team': 'DET', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 3}",DET,1766352358088,202511611,16_2,sportradar,PIT,1.0,,,999.0,999.0,999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Colby,Sorsdal,DET,Active
10983,Sean Clifford,QB,2025,16,,2025-12-21,stat,1766340185856,nfl,regular,"{'fantasy_positions': ['QB'], 'first_name': 'Sean', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Clifford', 'metadata': {'channel_id': '1113708797378981888', 'genius_id': '1077896', 'rookie_year': '2023'}, 'news_updated': 1767733215277, 'position': 'QB', 'team': 'CIN', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 3}",CIN,1766340185856,202511619,16_2,sportradar,MIA,1.0,,,999.0,999.0,999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sean,Clifford,CIN,Active
10997,Jerrick Reed,DB,2025,16,,2025-12-21,stat,1766416143954,nfl,regular,"{'fantasy_positions': ['DB'], 'first_name': 'Jerrick', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Reed', 'metadata': {'channel_id': '1113708725387948032', 'genius_id': '1399253', 'rookie_year': '2023'}, 'news_updated': 1773358545464, 'position': 'DB', 'team': 'TEN', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 3}",TEN,1766416143954,202511634,16_2,sportradar,KC,1.0,1.0,,999.0,999.0,999.0,,15.0,45.0,73.0,27.0,,,,,,,,,,,,,,,,,,,,1.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jerrick,Reed,TEN,Active
11001,Jarrick Bernard-Converse,CB,2025,16,,2025-12-21,stat,1766340173342,nfl,regular,"{'fantasy_positions': ['DB'], 'first_name': 'Jarrick', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Bernard-Converse', 'metadata': {'channel_id': '1113708745755488256', 'genius_id': '1074127', 'rookie_year': '2023'}, 'news_updated': 1756359026078, 'position': 'CB', 'team': 'NYG', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 3}",NYG,1766340173342,202511623,16_2,sportradar,MIN,1.0,,,999.0,999.0,999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jarrick,Bernard-Converse,NYG,Active
11007,Bryce Baringer,P,2025,16,,2025-12-21,stat,1766412508694,nfl,regular,"{'fantasy_positions': ['P'], 'first_name': 'Bryce', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Baringer', 'metadata': {'channel_id': '1113708790361911296', 'genius_id': '1007841', 'rookie_year': '2023'}, 'news_updated': 1682804425308, 'position': 'P', 'team': 'NE', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 3}",NE,1766412508694,202511603,16_2,sportradar,BAL,1.0,1.0,,999.0,999.0,999.0,,6.0,55.0,74.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bryce,Baringer,NE,Active
