season,week,status,date,category,last_modified,season_type,sport,player,team,player_id,game_id,updated_at,week_shard,company,opponent,bonus_def_int_td_50p,def_snp,gms_active,gp,idp_def_td,idp_int,idp_int_ret_yd,idp_pass_def,idp_tkl,idp_tkl_ast,idp_tkl_solo,pos_rank_half_ppr,pos_rank_ppr,pos_rank_std,pts_half_ppr,pts_ppr,pts_std,st_snp,tm_def_snp,tm_off_snp,tm_st_snp,gs,off_snp,penalty,penalty_yd,bonus_rec_wr,pr,pr_lng,pr_yd,pr_ypa,rec,rec_20_29,rec_air_yd,rec_lng,rec_tgt,rec_yar,rec_yd,rec_ypr,rec_ypt,rush_rec_yd,fga,fgm,fgm_30_39,fgm_lng,fgm_pct,fgm_yds,fgm_yds_over_30,kick_pts,xpa,xpm,bonus_fd_wr,rec_10_19,rec_fd,rec_5_9,idp_fum_rec,rush_lng,down_4_conv,rush_td_lng,qb_hit,down_4_pct,rec_drop,down_3_pct,pass_air_yd,down_3_conv,rec_td,pass_sack_yds,rush_td,opp_rush_fd,pass_ypc,rush_btkl,pass_lng,off_yd_per_play,opp_fd,pass_rtg,rush_fd,int_ret_yd,pass_att,rz_pct,down_4_att,int,fum_lost,rush_att,rz_att,pass_rz_att,st_tkl_solo,opp_off_yd_per_play,rush_ypa,down_3_att,rec_rz_tgt,pass_sack,punts,rush_tkl_loss_yd,opp_pass_fd,opp_off_yd,pass_cmp,cmp_pct,rush_yac,tkl,pass_ypa,rz_conv,fd,pass_fd,pass_yd,rec_td_lng,rush_rz_att,pass_td,off_yd,rush_yd,td,fum,pass_td_lng,rush_tkl_loss,rec_0_4,bonus_fd_te,bonus_rec_te,idp_qb_hit,idp_tkl_loss,idp_ff,pts_idp,pass_rush_yd,punt_in_20,punt_net_yd,punt_yds,def_forced_punts,def_pr_yd,tkl_ast,pts_allow,def_4_and_stop,def_pr,fan_pts_allow_k,def_st_tkl_solo,def_pr_ypa,pts_allow_14_20,def_pr_lng,yds_allow,def_3_and_out,fan_pts_allow_qb,fan_pts_allow_wr,tkl_loss,def_pass_def,yds_allow_300_349,fan_pts_allow_te,def_td,tkl_solo,fan_pts_allow,fan_pts_allow_rb,sack,pass_int,ff,g2g_pct,g2g_conv,fum_rec,g2g_att,bonus_fd_qb,pass_inc,rec_30_39,bonus_rec_rb,bonus_fd_rb,pass_int_td,bonus_rush_att_20,idp_sack,idp_sack_yd,sack_yd,yds_allow_350_399,fgm_50p,punt_tb,fgm_20_29,xpmiss,fgm_40_49,idp_pass_def_3p,kr,kr_lng,kr_yd,kr_ypa,bonus_rush_yd_100,bonus_rush_rec_yd_100,bonus_tkl_10p,bonus_sack_2p,rec_40p,yds_allow_200_299,fan_pts_allow_def,pts_allow_7_13,pts_allow_0,blk_kick_ret_yd,misc_ret_yd,def_st_td,blk_kick,yds_allow_100_199,fum_ret_yd,def_kr_yd,def_kr_ypa,tkl_solo_misc,def_kr,def_kr_lng,pts_allow_28_34,fg_blkd,yds_allow_400_449,rush_2pt,fgmiss,fgmiss_50p,bonus_rec_yd_100,st_ff,bonus_pass_cmp_25,bonus_pass_yd_300,pass_cmp_40p,st_fum_rec,idp_fum_ret_yd,pts_allow_21_27,pts_allow_1_6,def_st_fum_rec,def_st_ff,rush_td_50p,rush_40p,rush_td_40p,anytime_tds,bonus_rec_yd_200,bonus_rush_rec_yd_200,fgmiss_30_39,fgmiss_40_49,st_td,blk_kick_ret_td,idp_blk_kick,bonus_pass_yd_400,pts_allow_35p,yds_allow_500_549,pr_td,pass_td_40p,pass_td_50p,rec_td_40p,rec_td_50p,sp_fumble_recoveries,pass_2pt,tkl_ast_misc,rec_2pt,yds_allow_450_499,ff_misc,sacks,safe,idp_safe,yds_allow_0_100,bonus_rush_yd_200,yds_allow_550p,kr_td,fum_rec_ez_tds,fum_rec_td,bonus_def_fum_td_50p,punt_blkd,xp_blkd,fgmiss_20_29,fgm_0_19,fg_ret_yd,misc_td,blk_pr_td,def_2pt,pa
2023,7,,2023-10-23,stat,1698336563571,regular,nfl,"{'fantasy_positions': ['OG', 'OL'], 'first_name': 'Jon', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Feliciano', 'metadata': {'channel_id': '1113708874738724864', 'rookie_year': '2015'}, 'news_updated': 1740079531894, 'position': 'OG', 'team': None, 'team_abbr': None, 'team_changed_at': None, 'years_exp': 10}",SF,2433,202310720,,7_0,sportradar,MIN,,,1.0,1.0,,,,,,,,999.0,999.0,999.0,,,,4.0,70.0,53.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,7,,2023-10-23,stat,1698336563606,regular,nfl,"{'fantasy_positions': ['DL'], 'first_name': 'Javon', 'injury_body_part': 'Undisclosed', 'injury_notes': None, 'injury_start_date': None, 'injury_status': 'PUP', 'last_name': 'Hargrave', 'metadata': {'channel_id': '1113708875095240704', 'genius_id': '941558', 'rookie_year': '2016'}, 'news_updated': 1785370814010, 'position': 'DT', 'team': 'GB', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 10}",SF,3256,202310720,,7_0,sportradar,MIN,,47.0,1.0,1.0,,,,,4.0,,4.0,999.0,999.0,999.0,,,,,70.0,53.0,22.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,7,,2023-10-23,stat,1698336563613,regular,nfl,"{'fantasy_positions': ['DB'], 'first_name': 'Anthony', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Brown', 'metadata': {'channel_id': '1116852853139308544', 'rookie_year': '2016'}, 'news_updated': 1734480930590, 'position': 'CB', 'team': None, 'team_abbr': None, 'team_changed_at': None, 'years_exp': 8}",SF,3345,202310720,,7_0,sportradar,MIN,,,1.0,,,,,,,,,999.0,999.0,999.0,,,,,70.0,53.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,7,,2023-10-23,stat,1698336563760,regular,nfl,"{'fantasy_positions': ['OL', 'OT'], 'first_name': 'Brian', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': ""O'Neill"", 'metadata': {'channel_id': '1113708709319569408', 'genius_id': '1026847', 'rookie_year': '2018'}, 'news_updated': 1785288902583, 'position': 'T', 'team': 'MIN', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 8}",MIN,5047,202310720,,7_0,sportradar,SF,,,1.0,1.0,,,,,,,,999.0,999.0,999.0,,,,6.0,53.0,70.0,22.0,1.0,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,7,,2023-10-23,stat,1698336563762,regular,nfl,"{'fantasy_positions': ['DL'], 'first_name': 'Harrison', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Phillips', 'metadata': {'channel_id': '1113708710393311233', 'genius_id': '1003443', 'rookie_year': '2018'}, 'news_updated': 1767824145453, 'position': 'DT', 'team': 'NYJ', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 8}",MIN,5049,202310720,,7_0,sportradar,SF,,39.0,1.0,1.0,,,,,4.0,2.0,2.0,999.0,999.0,999.0,,,,,53.0,70.0,22.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,7,,2023-10-23,stat,1698336563787,regular,nfl,"{'fantasy_positions': ['K'], 'first_name': 'Greg', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Joseph', 'metadata': {'channel_id': '1113708800407269376', 'genius_id': '1005252', 'rookie_year': '2018'}, 'news_updated': 1764720625268, 'position': 'K', 'team': None, 'team_abbr': None, 'team_changed_at': None, 'years_exp': 7}",MIN,5272,202310720,,7_0,sportradar,SF,,,1.0,1.0,,,,,,,,999.0,999.0,999.0,10.0,10.0,10.0,12.0,53.0,70.0,22.0,,,,,,,,,,,,,,,,,,,,4.0,3.0,,54.0,75.0,95.0,24.0,10.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,7,,2023-10-23,stat,1698336563813,regular,nfl,"{'fantasy_positions': ['DB'], 'first_name': 'Charvarius', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Ward', 'metadata': {'channel_id': '1113708873388158976', 'genius_id': '1013137', 'rookie_year': '2018'}, 'news_updated': 1785451824461, 'position': 'CB', 'team': 'IND', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 8}",SF,5493,202310720,,7_0,sportradar,MIN,,70.0,1.0,1.0,,1.0,,2.0,5.0,1.0,4.0,999.0,999.0,999.0,2.0,2.0,2.0,6.0,70.0,53.0,22.0,1.0,,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,7,,2023-10-23,stat,1698336563827,regular,nfl,"{'fantasy_positions': ['DL'], 'first_name': 'Nick', 'injury_body_part': 'Knee - ACL', 'injury_notes': 'Surgery', 'injury_start_date': None, 'injury_status': 'Questionable', 'last_name': 'Bosa', 'metadata': {'channel_id': '1113708877909618688', 'genius_id': '1005441', 'rookie_year': '2019'}, 'news_updated': 1785951941311, 'position': 'DE', 'team': 'SF', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 7}",SF,5816,202310720,,7_0,sportradar,MIN,,64.0,1.0,1.0,,,,,5.0,,5.0,999.0,999.0,999.0,,,,1.0,70.0,53.0,22.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,7,,2023-10-23,stat,1698336563856,regular,nfl,"{'fantasy_positions': ['DL'], 'first_name': 'Austin', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Bryant', 'metadata': {'channel_id': '1113708875535642624', 'rookie_year': '2019'}, 'news_updated': 1723768212790, 'position': 'LB', 'team': None, 'team_abbr': None, 'team_changed_at': None, 'years_exp': 5}",SF,5942,202310720,,7_0,sportradar,MIN,,,1.0,,,,,,,,,999.0,999.0,999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,7,,2023-10-23,stat,1698336563929,regular,nfl,"{'fantasy_positions': ['DB', 'LB'], 'first_name': 'Demetrius', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Flannigan-Fowles', 'metadata': {'channel_id': '1113708879323099136', 'genius_id': '1012548', 'rookie_year': '2019'}, 'news_updated': 1779919532116, 'position': 'LB', 'team': 'BUF', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 7}",SF,6610,202310720,,7_0,sportradar,MIN,,,1.0,1.0,,,,,,,,999.0,999.0,999.0,,,,13.0,70.0,53.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,7,,2023-10-23,stat,1698336563939,regular,nfl,"{'fantasy_positions': ['DL'], 'first_name': 'Javon', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Kinlaw', 'metadata': {'channel_id': '1113708741963837440', 'genius_id': '1013524', 'rookie_year': '2020'}, 'news_updated': 1771302627601, 'position': 'DT', 'team': 'WAS', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 6}",SF,6792,202310720,,7_0,sportradar,MIN,,25.0,1.0,1.0,,,,,1.0,,1.0,999.0,999.0,999.0,,,,7.0,70.0,53.0,22.0,,,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,7,,2023-10-23,stat,1698336564053,regular,nfl,"{'fantasy_positions': ['RB'], 'first_name': 'Elijah', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Mitchell', 'metadata': {'channel_id': '1113708877632794624', 'genius_id': '1032314', 'rookie_year': '2021'}, 'news_updated': 1780444250119, 'position': 'RB', 'team': 'PHI', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 5}",SF,7561,202310720,,7_0,sportradar,MIN,,,1.0,1.0,,,,,,,,60.0,60.0,60.0,-0.1,-0.1,-0.1,,70.0,53.0,22.0,,4.0,,,,,,,,,,,,,,,,,-1.0,,,,,,,,,,,,,,,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,-1.0,,,,,-1.0,,,,,,,,,,,,,,,,-1.0,,,,1.0,,,,,,,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,7,,2023-10-23,stat,1698336564066,regular,nfl,"{'fantasy_positions': ['OL', 'OT'], 'first_name': 'Christian', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Darrisaw', 'metadata': {'channel_id': '1113708709038551041', 'genius_id': '1080462', 'rookie_year': '2021'}, 'news_updated': 1785459626604, 'position': 'T', 'team': 'MIN', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 5}",MIN,7631,202310720,,7_0,sportradar,SF,,,1.0,1.0,,,,,,,,999.0,999.0,999.0,,,,6.0,53.0,70.0,22.0,1.0,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,7,,2023-10-23,stat,1698336564095,regular,nfl,"{'fantasy_positions': ['DB'], 'first_name': 'Cam', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Bynum', 'metadata': {'channel_id': '1113708708392628224', 'genius_id': '1008801', 'rookie_year': '2021'}, 'news_updated': 1767719112437, 'position': 'DB', 'team': 'IND', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 5}",MIN,7715,202310720,,7_0,sportradar,SF,,53.0,1.0,1.0,,2.0,,2.0,9.0,2.0,7.0,999.0,999.0,999.0,4.0,4.0,4.0,4.0,53.0,70.0,22.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,7,,2023-10-23,stat,1698336564118,regular,nfl,"{'fantasy_positions': ['DB'], 'first_name': 'Shemar', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Jean-Charles', 'metadata': {'channel_id': '1113708687882481664', 'genius_id': '1011314', 'rookie_year': '2021'}, 'news_updated': 1773546622841, 'position': 'CB', 'team': 'SEA', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 5}",SF,7813,202310720,,7_0,sportradar,MIN,,,1.0,1.0,,,,,,,,999.0,999.0,999.0,,,,11.0,70.0,53.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,7,,2023-10-23,stat,1698336564146,regular,nfl,"{'fantasy_positions': ['OL'], 'first_name': 'Alfredo', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Gutierrez', 'metadata': {'channel_id': '1116853454598307840', 'rookie_year': '2021'}, 'news_updated': None, 'position': 'OL', 'team': None, 'team_abbr': None, 'team_changed_at': None, 'years_exp': 3}",SF,8034,202310720,,7_0,sportradar,MIN,,,1.0,,,,,,,,,999.0,999.0,999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,7,,2023-10-23,stat,1698336564210,regular,nfl,"{'fantasy_positions': ['DL'], 'first_name': 'Drake', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Jackson', 'metadata': {'channel_id': '1113708878236774400', 'genius_id': '1343383', 'rookie_year': '2022'}, 'news_updated': 1772733951101, 'position': 'DL', 'team': 'WAS', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 4}",SF,8351,202310720,,7_0,sportradar,MIN,,15.0,1.0,1.0,,,,,,,,999.0,999.0,999.0,,,,7.0,70.0,53.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,7,,2023-10-23,stat,1698336564233,regular,nfl,"{'fantasy_positions': None, 'first_name': 'Ed', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Ingram', 'metadata': {'channel_id': '1113708711060205569', 'genius_id': '1016941', 'rookie_year': '2022'}, 'news_updated': 1781619622955, 'position': 'G', 'team': 'HOU', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 4}",MIN,8452,202310720,,7_0,sportradar,SF,,,1.0,1.0,,,,,,,,999.0,999.0,999.0,,,,6.0,53.0,70.0,22.0,1.0,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,7,,2023-10-23,stat,1698336564250,regular,nfl,"{'fantasy_positions': ['DB'], 'first_name': 'Theo', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Jackson', 'metadata': {'channel_id': '1113708710682718208', 'genius_id': '1016277', 'rookie_year': '2022'}, 'news_updated': 1771040705730, 'position': 'DB', 'team': 'MIN', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 4}",MIN,8496,202310720,,7_0,sportradar,SF,,7.0,1.0,1.0,,,,,1.0,1.0,,999.0,999.0,999.0,,,,12.0,53.0,70.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,8,,2023-10-26,stat,1698941371422,regular,nfl,"{'fantasy_positions': ['TE'], 'first_name': 'Tanner', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Taula', 'metadata': {'channel_id': '1113708729464811521', 'genius_id': '1408287', 'rookie_year': '2023'}, 'news_updated': 1756426221535, 'position': 'TE', 'team': None, 'team_abbr': None, 'team_changed_at': None, 'years_exp': 3}",TB,11415,202310804,,8_5,sportradar,BUF,,,1.0,,,,,,,,,999.0,999.0,999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,8,,2023-10-26,stat,1698941371454,regular,nfl,"{'fantasy_positions': ['WR'], 'first_name': 'Bryan', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Thompson', 'metadata': {'channel_id': '1113708753783386112', 'rookie_year': '2023'}, 'news_updated': 1727739621137, 'position': 'WR', 'team': None, 'team_abbr': None, 'team_changed_at': None, 'years_exp': 1}",BUF,11495,202310804,,8_5,sportradar,TB,,,1.0,,,,,,,,,999.0,999.0,999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,8,,2023-10-26,stat,1698941371475,regular,nfl,"{'fantasy_positions': ['OL'], 'first_name': 'Ryan', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Jensen', 'metadata': {'channel_id': '1116852734188847104', 'rookie_year': '2013'}, 'news_updated': 1706910020626, 'position': 'C', 'team': None, 'team_abbr': None, 'team_changed_at': None, 'years_exp': 11}",TB,1378,202310804,,8_5,sportradar,BUF,,,1.0,,,,,,,,,999.0,999.0,999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
