season,week,status,date,category,last_modified,season_type,sport,player,team,player_id,game_id,updated_at,week_shard,company,opponent,gms_active,pos_rank_half_ppr,pos_rank_ppr,pos_rank_std,gp,st_snp,tm_def_snp,tm_off_snp,tm_st_snp,def_snp,gs,idp_qb_hit,idp_tkl,idp_tkl_ast,idp_tkl_solo,off_snp,bonus_rec_yd_100,rec_0_4,rec_td,rec_ypt,rec_20_29,bonus_fd_wr,pts_std,rec_lng,bonus_rush_rec_yd_100,rec,rec_yar,rec_fd,rec_5_9,bonus_rec_wr,rec_rz_tgt,rec_40p,pts_half_ppr,rec_air_yd,rec_ypr,rec_10_19,rec_td_40p,rec_td_lng,rec_td_50p,rush_rec_yd,rec_tgt,pts_ppr,rec_yd,rec_drop,bonus_rec_te,idp_pass_def,idp_sack,idp_sack_yd,idp_tkl_loss,fum,fum_lost,pass_rush_yd,rush_att,rush_lng,rush_yd,rush_ypa,pr,pr_ypa,pr_lng,pr_yd,idp_fum_rec,bonus_fd_te,pass_int,pass_air_yd,pass_sack_yds,pass_ypc,pass_lng,pass_rtg,bonus_pass_cmp_25,rush_fd,pass_att,pass_rz_att,pass_sack,pass_cmp,cmp_pct,pass_ypa,pass_fd,pass_yd,pass_td,bonus_fd_qb,pass_td_lng,pass_inc,rush_yac,bonus_rec_rb,bonus_fd_rb,idp_int,idp_int_ret_yd,idp_ff,pts_idp,st_tkl_solo,penalty,penalty_yd,punt_in_20,punt_net_yd,punt_yds,punts,fga,fgm,fgm_50p,fgm_lng,fgm_pct,fgm_yds,fgm_yds_over_30,kick_pts,xpa,xpm,bonus_sack_2p,sack,down_4_conv,qb_hit,down_4_pct,down_3_pct,kr_lng,down_3_conv,opp_rush_fd,off_yd_per_play,kr_ypa,opp_fd,int_ret_yd,ff,g2g_pct,rz_pct,kr,down_4_att,int,g2g_conv,kr_yd,rz_att,opp_off_yd_per_play,down_3_att,rush_tkl_loss_yd,opp_pass_fd,opp_off_yd,fum_rec,g2g_att,tkl,rz_conv,fd,rush_rz_att,off_yd,td,rush_tkl_loss,fgm_40_49,def_forced_punts,def_pr_yd,sack_yd,tkl_ast,pts_allow,def_4_and_stop,def_pr,fan_pts_allow_k,def_st_tkl_solo,def_pr_ypa,yds_allow_200_299,def_pr_lng,yds_allow,def_3_and_out,fan_pts_allow_qb,fan_pts_allow_wr,tkl_loss,def_pass_def,fan_pts_allow_te,tkl_solo,fan_pts_allow,pts_allow_7_13,fan_pts_allow_rb,yds_allow_400_449,def_kr_yd,def_kr_ypa,def_kr,def_kr_lng,pts_allow_28_34,rush_td_lng,rush_td,bonus_tkl_10p,pass_td_40p,pass_td_50p,pass_cmp_40p,rec_2pt,rec_30_39,pass_2pt,rush_btkl,st_ff,punt_tb,st_fum_rec,fg_blkd,yds_allow_350_399,misc_ret_yd,pts_allow_21_27,fum_ret_yd,yds_allow_300_349,yds_allow_450_499,pts_allow_14_20,def_st_fum_rec,bonus_pass_yd_300,bonus_rush_yd_100,bonus_rush_att_20,rush_40p,idp_fum_ret_yd,xpmiss,fgm_20_29,fgm_30_39,fgmiss,fgmiss_30_39,pts_allow_1_6,blk_kick,fgmiss_40_49,fgmiss_50p,pass_int_td,idp_blk_kick,def_td,pts_allow_35p,idp_def_td,fgmiss_20_29,xp_blkd,yds_allow_500_549,def_st_ff,fgm_0_19,bonus_def_int_td_50p,idp_pass_def_3p,punt_blkd,idp_safe,rush_2pt,blk_kick_ret_yd,def_st_td,blk_pr_td,safe,blk_kick_ret_td,rush_td_50p,rush_td_40p,st_td,bonus_pass_yd_400,pts_allow_0,kr_td,yds_allow_100_199,ff_misc,tkl_solo_misc,yds_allow_550p,fum_rec_td,bonus_rush_yd_200,bonus_rush_rec_yd_200,pr_td,bonus_rec_yd_200,fg_ret_yd,yds_allow_0_100
2022,1,,2022-09-08,stat,1667597864427,regular,nfl,"{'fantasy_positions': ['DL'], 'first_name': 'Marquise', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Copeland', 'metadata': {'channel_id': '1116853243314438144', 'rookie_year': '2019'}, 'news_updated': 1680025214520, 'position': 'DT', 'team': None, 'team_abbr': None, 'team_changed_at': None, 'years_exp': 5}",LAR,6390,202210132,,1_5,sportradar,BUF,1.0,999.0,999.0,999.0,1.0,,59.0,67.0,19.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,,2022-09-08,stat,1667597864507,regular,nfl,"{'fantasy_positions': ['TE'], 'first_name': 'Brycen', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Hopkins', 'metadata': {'channel_id': '1116853315649404928', 'rookie_year': '2020'}, 'news_updated': 1713753612446, 'position': 'TE', 'team': None, 'team_abbr': None, 'team_changed_at': None, 'years_exp': 4}",LAR,6926,202210132,,1_5,sportradar,BUF,1.0,999.0,999.0,999.0,1.0,6.0,59.0,67.0,19.0,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,,2022-09-08,stat,1667597864535,regular,nfl,"{'fantasy_positions': ['DB'], 'first_name': 'Terrell', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Burgess', 'metadata': {'channel_id': '1116853325602488320', 'genius_id': '1017132', 'rookie_year': '2020'}, 'news_updated': 1774375541236, 'position': 'DB', 'team': 'NO', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 6}",LAR,7036,202210132,,1_5,sportradar,BUF,1.0,999.0,999.0,999.0,1.0,17.0,59.0,67.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,,2022-09-08,stat,1667597864610,regular,nfl,"{'fantasy_positions': ['WR'], 'first_name': 'Marquez', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Stevenson', 'metadata': {'channel_id': '1116853405764026368', 'source_id': '2ada2f3d-bf67-4be2-bacd-51a51ede965d'}, 'news_updated': 1696978537827, 'position': 'WR', 'team': None, 'team_abbr': None, 'team_changed_at': None, 'years_exp': 2}",BUF,7556,202210132,,1_5,sportradar,LAR,1.0,999.0,999.0,999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,,2022-09-08,stat,1667597864625,regular,nfl,"{'fantasy_positions': ['DL'], 'first_name': 'Greg', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Rousseau', 'metadata': {'channel_id': '1113708758619418624', 'genius_id': '1073525', 'rookie_year': '2021'}, 'news_updated': 1770143138584, 'position': 'DE', 'team': 'BUF', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 5}",BUF,7627,202210132,,1_5,sportradar,LAR,1.0,999.0,999.0,999.0,1.0,3.0,66.0,59.0,16.0,45.0,1.0,2.0,4.0,,4.0,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,1.0,,,,1.0,1.0,7.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,,2022-09-08,stat,1667597864694,regular,nfl,"{'fantasy_positions': ['DL'], 'first_name': 'Earnest', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Brown', 'metadata': {'channel_id': '1113708729464811520', 'genius_id': '1008328', 'rookie_year': '2021'}, 'news_updated': 1771363234566, 'position': 'DE', 'team': 'TEN', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 5}",LAR,7817,202210132,,1_5,sportradar,BUF,1.0,999.0,999.0,999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,,2022-09-08,stat,1667597864745,regular,nfl,"{'fantasy_positions': ['RB'], 'first_name': 'James', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Cook', 'metadata': {'channel_id': '1113708758887854080', 'genius_id': '1077809', 'injury_override_regular_2024_6': 'Out', 'rookie_year': '2022'}, 'news_updated': 1785373213670, 'position': 'RB', 'team': 'BUF', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 4}",BUF,8138,202210132,,1_5,sportradar,LAR,1.0,75.0,75.0,75.0,1.0,,66.0,59.0,16.0,,,,,,,3.0,,,,,,,-2.8,,,,,,,,,,-2.8,,,,,,,2.0,,-2.8,,,,,,,,1.0,1.0,2.0,1.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,,2022-09-08,stat,1667597864787,regular,nfl,"{'fantasy_positions': ['DB'], 'first_name': 'Kaiir', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Elam', 'metadata': {'channel_id': '1113708754605469696', 'genius_id': '1343258', 'rookie_year': '2022'}, 'news_updated': 1775144122745, 'position': 'DB', 'team': 'KC', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 4}",BUF,8296,202210132,,1_5,sportradar,LAR,1.0,999.0,999.0,999.0,1.0,3.0,66.0,59.0,16.0,30.0,,,3.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,,2022-09-08,stat,1667597864798,regular,nfl,"{'fantasy_positions': ['DB'], 'first_name': 'Quentin', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Lake', 'metadata': {'channel_id': '1113708705578250240', 'genius_id': '1012916', 'rookie_year': '2022'}, 'news_updated': 1771023604611, 'position': 'DB', 'team': 'LAR', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 4}",LAR,8330,202210132,,1_5,sportradar,BUF,1.0,999.0,999.0,999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,,2022-09-08,stat,1667597864887,regular,nfl,"{'fantasy_positions': ['DL'], 'first_name': 'Elijah', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Garcia', 'metadata': {'channel_id': '1113708823849234432', 'genius_id': '1003114', 'rookie_year': '2022'}, 'news_updated': 1785009306478, 'position': 'DT', 'team': 'CAR', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 4}",LAR,8736,202210132,,1_5,sportradar,BUF,1.0,999.0,999.0,999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,,2022-09-08,stat,1667597864889,regular,nfl,"{'fantasy_positions': ['DL'], 'first_name': 'Benton', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Whitley', 'metadata': {'channel_id': '1113708673353412608', 'genius_id': '1005077', 'rookie_year': '2022'}, 'news_updated': 1780641041526, 'position': 'DE', 'team': 'CLE', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 4}",LAR,8746,202210132,,1_5,sportradar,BUF,1.0,999.0,999.0,999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,,2022-09-08,stat,1667597864889,regular,nfl,"{'fantasy_positions': ['TE'], 'first_name': 'Roger', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Carter', 'metadata': {'channel_id': '1116853524194394112'}, 'news_updated': 1678490440151, 'position': 'TE', 'team': None, 'team_abbr': None, 'team_changed_at': None, 'years_exp': 1}",LAR,8747,202210132,,1_5,sportradar,BUF,1.0,999.0,999.0,999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,,2022-09-08,stat,1667597864889,regular,nfl,"{'fantasy_positions': ['DB'], 'first_name': 'TJ', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Carter', 'metadata': {'channel_id': '1116853524416692224'}, 'news_updated': None, 'position': 'DB', 'team': None, 'team_abbr': None, 'team_changed_at': None, 'years_exp': 1}",LAR,8748,202210132,,1_5,sportradar,BUF,1.0,999.0,999.0,999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,,2022-09-08,stat,1667597864915,regular,nfl,"{'fantasy_positions': ['DB'], 'first_name': ""Ja'Marcus"", 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Ingram', 'metadata': {'channel_id': '1113708759424724992', 'genius_id': '1006051', 'rookie_year': '2022'}, 'news_updated': 1772686245240, 'position': 'CB', 'team': 'HOU', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 4}",BUF,8901,202210132,,1_5,sportradar,LAR,1.0,999.0,999.0,999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,,2022-09-08,stat,1667597863697,regular,nfl,"{'fantasy_positions': ['QB'], 'first_name': 'Case', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Keenum', 'metadata': {'channel_id': '1113708783206428672', 'genius_id': '757948', 'rookie_year': '2012'}, 'news_updated': 1780608036183, 'position': 'QB', 'team': 'CHI', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 14}",BUF,1737,202210132,,1_4,sportradar,LAR,1.0,999.0,999.0,999.0,,,66.0,59.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,,2022-09-08,stat,1667597863776,regular,nfl,"{'fantasy_positions': ['DL'], 'first_name': 'Aaron', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Donald', 'metadata': {'channel_id': '1116852787238404096', 'rookie_year': '2014'}, 'news_updated': 1785964840562, 'position': 'DT', 'team': None, 'team_abbr': None, 'team_changed_at': None, 'years_exp': 10}",LAR,2227,202210132,,1_4,sportradar,BUF,1.0,999.0,999.0,999.0,1.0,,59.0,67.0,19.0,51.0,1.0,1.0,2.0,,2.0,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,,2022-09-08,stat,1667597863816,regular,nfl,"{'fantasy_positions': ['WR'], 'first_name': 'Jamison', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Crowder', 'metadata': {'channel_id': '1113708698515042304', 'rookie_year': '2015'}, 'news_updated': 1738077041448, 'position': 'WR', 'team': None, 'team_abbr': None, 'team_changed_at': None, 'years_exp': 10}",BUF,2410,202210132,,1_4,sportradar,LAR,1.0,72.0,71.0,73.0,1.0,4.0,66.0,59.0,16.0,,,,1.0,,1.0,18.0,,,,7.0,,3.0,2.8,11.0,,3.0,16.0,3.0,1.0,3.0,,,4.3,12.0,9.33,2.0,,,,28.0,4.0,5.8,28.0,,,,,,,,,,,,,,1.0,20.0,20.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,,2022-09-08,stat,1667597863874,regular,nfl,"{'fantasy_positions': ['OG', 'OL'], 'first_name': 'Greg', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Mancz', 'metadata': {'channel_id': '1116852827390476288', 'rookie_year': '2015'}, 'news_updated': 1640815836632, 'position': 'OL', 'team': None, 'team_abbr': None, 'team_changed_at': None, 'years_exp': 9}",BUF,2986,202210132,,1_4,sportradar,LAR,1.0,999.0,999.0,999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,,2022-09-08,stat,1667597863891,regular,nfl,"{'fantasy_positions': ['DL', 'LB'], 'first_name': 'Leonard', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Floyd', 'metadata': {'channel_id': '1113708873874698240', 'genius_id': '940920', 'rookie_year': '2016'}, 'news_updated': 1770090051850, 'position': 'LB', 'team': None, 'team_abbr': None, 'team_changed_at': None, 'years_exp': 10}",LAR,3174,202210132,,1_4,sportradar,BUF,1.0,999.0,999.0,999.0,1.0,,59.0,67.0,19.0,51.0,1.0,,3.0,1.0,2.0,,,,,,,,2.0,,,,,,,,,,2.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,,2022-09-08,stat,1667597863914,regular,nfl,"{'fantasy_positions': ['TE'], 'first_name': 'Tyler', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Higbee', 'metadata': {'channel_id': '1113708701392334848', 'genius_id': '941514', 'rookie_year': '2016'}, 'news_updated': 1785695455629, 'position': 'TE', 'team': 'LAR', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 10}",LAR,3271,202210132,,1_4,sportradar,BUF,1.0,17.0,15.0,22.0,1.0,,59.0,67.0,19.0,,1.0,,1.0,,1.0,63.0,,1.0,,3.55,,,3.9,11.0,,5.0,27.0,4.0,2.0,,1.0,,6.4,12.0,7.8,2.0,,,,39.0,11.0,8.9,39.0,2.0,5.0,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,,2022-09-08,stat,1667597864013,regular,nfl,"{'fantasy_positions': ['DL'], 'first_name': 'Brandin', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Bryant', 'metadata': {'channel_id': '1116852906922868736'}, 'news_updated': 1690210208970, 'position': 'DT', 'team': None, 'team_abbr': None, 'team_changed_at': None, 'years_exp': 7}",BUF,3785,202210132,,1_4,sportradar,LAR,1.0,999.0,999.0,999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,,2022-09-08,stat,1667597864072,regular,nfl,"{'fantasy_positions': ['OL', 'OT'], 'first_name': 'Dion', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Dawkins', 'metadata': {'channel_id': '1113708755855372288', 'genius_id': '999106', 'rookie_year': '2017'}, 'news_updated': 1781619622264, 'position': 'OT', 'team': 'BUF', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 9}",BUF,4102,202210132,,1_4,sportradar,LAR,1.0,999.0,999.0,999.0,1.0,5.0,66.0,59.0,16.0,,1.0,,,,,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
