player_id,full_name,first_name,last_name,position,team,status
11969,Xavier Johnson,Xavier,Johnson,WR,CIN,Active
1290,Jermaine Kearse,Jermaine,Kearse,WR,,Injured Reserve
2831,Jude Adjei-Barimah,Jude,Adjei-Barimah,CB,,Inactive
10235,Roschon Johnson,Roschon,Johnson,RB,CHI,Active
4337,Ethan Cooper,Ethan,Cooper,C,,Active
12726,Kobee Minor,Kobee,Minor,DB,NE,Active
12183,Chris Roland-Wallace,Chris,Roland-Wallace,CB,KC,Active
752,O'Brien Schofield,O'Brien,Schofield,LB,,Inactive
1806,Jaylen Watkins,Jaylen,Watkins,SS,,Inactive
6947,K'Von Wallace,K'Von,Wallace,DB,BAL,Active
13235,Tyson Russell,Tyson,Russell,CB,,Active
12590,Alfred Collins,Alfred,Collins,DL,SF,Active
248,Luke McCown,Luke,McCown,QB,,Injured Reserve
4398,De'Veon Smith,De'Veon,Smith,RB,,Inactive
12671,Elijah Roberts,Elijah,Roberts,DT,TB,Active
12743,Junior Bergen,Junior,Bergen,WR,SF,Active
1467,Eric Kush,Eric,Kush,OL,,Inactive
7278,Jan Johnson,Jan,Johnson,LB,,Active
4534,Pasoni Tasini,Pasoni,Tasini,DE,,Inactive
12347,Mayan Ahanotu,Mayan,Ahanotu,DL,,Active
11769,Caelen Carson,Caelen,Carson,DB,DAL,Active
3451,Ka'imi Fairbairn,Ka'imi,Fairbairn,K,HOU,Active
4852,Bill Lazor,Bill,Lazor,,,Inactive
2074,Devin Street,Devin,Street,WR,,Injured Reserve
3510,Ron Thompson,Ron,Thompson,DE,,Inactive
12977,Brandon Crossley,Brandon,Crossley,CB,NE,Active
3155,Laquon Treadwell,Laquon,Treadwell,WR,IND,Active
13135,Garnett Hollis,Garnett,Hollis,CB,,Active
1620,Jahleel Addae,Jahleel,Addae,DB,,Active
12278,Jacob Sirmon,Jacob,Sirmon,QB,,Active
4292,Marcelis Branch,Marcelis,Branch,SS,,Active
8162,Sam Howell,Sam,Howell,QB,DAL,Active
11934,Tyler Owens,Tyler,Owens,DB,WAS,Active
6674,Garrett McGhin,Garrett,McGhin,OT,,Active
6706,Sione Teuhema,Sione,Teuhema,OLB,,Active
11560,Caleb Williams,Caleb,Williams,QB,CHI,Active
8009,Dylan Moses,Dylan,Moses,LB,JAX,Active
13948,Liam Brown,Liam,Brown,OG,CIN,Active
7003,Damien Lewis,Damien,Lewis,G,CAR,Active
11891,Kyle Hergel,Kyle,Hergel,OL,CHI,Active
7478,Luther Kirk,Luther,Kirk,DB,,Active
2247,Walter Powell,Walter,Powell,WR,,Inactive
13434,Will Kacmarek,Will,Kacmarek,TE,MIA,Active
8196,Ty Fryfogle,Ty,Fryfogle,WR,,Active
8920,Devin Jones,Devin,Jones,CB,,Active
2927,Keshawn Hill,Keshawn,Hill,RB,,Active
1281,DeAndre Presley,DeAndre,Presley,CB,,Inactive
31,Elvis Dumervil,Elvis,Dumervil,DE,,Inactive
5936,Nate Davis,Nate,Davis,G,,Active
13877,Maximus Pulley,Maximus,Pulley,DB,PHI,Active
1247,Griff Whalen,Griff,Whalen,WR,,Injured Reserve
6635,Derrick Kelly,Derrick,Kelly,OL,,Active
12397,Joe Andreessen,Joe,Andreessen,LB,BUF,Active
4390,Matt Haack,Matt,Haack,P,WAS,Active
2194,Trai Turner,Trai,Turner,G,,Active
12856,Zion Childress,Zion,Childress,DB,DAL,Active
7962,Sadarius Hutcherson,Sadarius,Hutcherson,OG,,Active
3677,Cavellis Luckett,Cavellis,Luckett,ILB,,Active
1554,Rufus Johnson,Rufus,Johnson,LB,,Inactive
2117,Jerome Couplin,Jerome,Couplin,SS,,Inactive
8880,Nick Grant,Nick,Grant,CB,,Active
2148,Khyri Thornton,Khyri,Thornton,DT,,Inactive
6012,Travis Homer,Travis,Homer,RB,PIT,Active
7689,Robert Hainsey,Robert,Hainsey,OL,JAX,Active
5867,Dalton Risner,Dalton,Risner,G,CIN,Active
5803,Jacob Judd,Jacob,Judd,C,,Inactive
9490,Tyler Scott,Tyler,Scott,WR,LAR,Active
7033,Debione Renfro,Debione,Renfro,CB,,Inactive
560,Demaryius Thomas,Demaryius,Thomas,WR,,Active
7671,Benjamin St-Juste,Benjamin,St-Juste,DB,GB,Active
8149,Master Teague,Master,Teague,RB,,Active
336,Joe Berger,Joe,Berger,G,,Inactive
855,Brooks Reed,Brooks,Reed,LB,,Inactive
1224,Darius Fleming,Darius,Fleming,LB,,Inactive
12719,Mason Richman,Mason,Richman,OL,SEA,Active
2476,James O'Shaughnessy,James,O'Shaughnessy,TE,,Active
5130,Auden Tate,Auden,Tate,WR,,Active
7398,Reggie Walker,Reggie,Walker,LB,,Active
2104,Ka'Deem Carey,Ka'Deem,Carey,RB,,Injured Reserve
1154,Ryan Broyles,Ryan,Broyles,WR,,Inactive
4011,Terry McDonough,Terry,McDonough,,,Inactive
181,Drew Stanton,Drew,Stanton,QB,,Active
4349,Taquan Mizzell,Taquan,Mizzell,RB,NYG,Inactive
913,Shaun Draughn,Shaun,Draughn,RB,,Inactive
1740,Ben Jacobs,Ben,Jacobs,LB,,Inactive
4457,J.P. Flynn,J.P.,Flynn,G,,Inactive
8000,Zayne Anderson,Zayne,Anderson,DB,MIA,Active
11061,Emil Ekiyor,Emil,Ekiyor,OG,,Active
3353,Dan Vitale,Dan,Vitale,FB,,Injured Reserve
8356,Yusuf Corker,Yusuf,Corker,DB,,Active
2821,Jake Kumerow,Jake,Kumerow,WR,,Inactive
3539,Carlos Wray,Carlos,Wray,DE,,Active
13040,Marquise Robinson,Marquise,Robinson,DB,BAL,Active
8063,George Silvanic,George,Silvanic,DT,,Active
6681,Riley Mayfield,Riley,Mayfield,OT,,Active
13922,Sam Hagen,Sam,Hagen,OL,HOU,Active
971,Rob Housler,Rob,Housler,TE,,Inactive
6798,Jalen Reagor,Jalen,Reagor,WR,MIA,Active
4861,Kent Taylor,Kent,Taylor,TE,,Active
8441,Justin Hall,Justin,Hall,WR,,Active
10910,Matthew Bergeron,Matthew,Bergeron,OL,ATL,Active
6593,Spencer Schnell,Spencer,Schnell,WR,,Inactive
2816,Toby Johnson,Toby,Johnson,DT,,Inactive
6359,C.J. Worton,C.J.,Worton,WR,,Active
12616,Shemar Turner,Shemar,Turner,DE,CHI,Active
7351,Kirk Merritt,Kirk,Merritt,WR,,Active
14007,Andrew Jones,Andrew,Jones,LB,,Active
7813,Shemar Jean-Charles,Shemar,Jean-Charles,CB,SEA,Active
12379,David Ugwoegbu,David,Ugwoegbu,DE,,Active
1106,Vick Ballard,Vick,Ballard,RB,,Inactive
12346,Keonte Lusk,Keonte,Lusk,CB,,Active
4982,Mike Hughes,Mike,Hughes,CB,ATL,Active
2797,Shawn Lemon,Shawn,Lemon,OLB,,Inactive
1157,Travis Lewis,Travis,Lewis,LB,,Inactive
7238,Josh Knipfel,Josh,Knipfel,T,,Active
7459,Rashod Berry,Rashod,Berry,LB,,Active
13985,William Wright,William,Wright,DB,,Active
13442,Keylan Rutledge,Keylan,Rutledge,G,HOU,Active
5588,Paul Butler,Paul,Butler,TE,,Inactive
7322,Josh Dunlop,Josh,Dunlop,OL,,Inactive
1400,Justin Staples,Justin,Staples,LB,,Inactive
13698,Max Tomczak,Max,Tomczak,WR,BUF,Active
2905,Josh Reese,Josh,Reese,WR,,Active
7224,Sam Franklin,Sam,Franklin,DB,BUF,Active
8850,Ben Stille,Ben,Stille,DT,,Active
5526,Darious Williams,Darious,Williams,CB,,Active
2077,Justin Anderson,Justin,Anderson,OLB,,Inactive
12402,Ramon Jefferson,Ramon,Jefferson,RB,,Active
1867,Jace Davis,Jace,Davis,WR,,Inactive
2321,Kevin Johnson,Kevin,Johnson,CB,,Injured Reserve
12426,Liam Fornadel,Liam,Fornadel,OL,NYJ,Active
216,Tony Hills,Tony,Hills,T,,Inactive
7455,John Hurst,John,Hurst,WR,,Inactive
8752,Ja'Quan McMillian,Ja'Quan,McMillian,CB,DEN,Active
5054,Carlton Davis,Carlton,Davis,CB,NE,Active
8041,Shane Zylstra,Shane,Zylstra,TE,BUF,Active
8793,Glen Logan,Glen,Logan,DT,,Active
5979,Ryan Connelly,Ryan,Connelly,LB,,Active
1765,Myles White,Myles,White,WR,,Inactive
11238,Jaxson Kirkland,Jaxson,Kirkland,G,,Active
4035,Alvin Kamara,Alvin,Kamara,RB,NO,Active
4006,John Pagano,John,Pagano,,,Inactive
5701,Connor Flagel,Connor,Flagel,DE,,Active
7318,Gabe Nabers,Gabe,Nabers,FB,,Active
11989,D.J. Williams,D.J.,Williams,RB,,Inactive
1441,Kerwynn Williams,Kerwynn,Williams,RB,,Inactive
7281,Kameron Cline,Kameron,Cline,DE,,Active
2557,Jerry Lovelocke,Jerry,Lovelocke,QB,,Active
1540,Robert Alford,Robert,Alford,CB,,Active
8756,Brandon Johnson,Brandon,Johnson,WR,LV,Active
8415,Haggai Ndubuisi,Haggai,Ndubuisi,T,TB,Active
6036,Ryan Davis,Ryan,Davis,WR,,Active
5341,Taron Johnson,Taron,Johnson,CB,LV,Active
8711,Gene Pryor,Gene,Pryor,T,,Active
6596,Jalan McClendon,Jalan,McClendon,QB,,Active
3464,Marquez North,Marquez,North,WR,,Active
14043,Tywone Malone,Tywone,Malone,DT,CAR,Active
10874,Bryan Bresee,Bryan,Bresee,DT,NO,Active
1291,Emmanuel Lamur,Emmanuel,Lamur,LB,,Inactive
12594,JT Tuimoloau,JT,Tuimoloau,DL,IND,Active
5499,Salesi Uhatafe,Salesi,Uhatafe,G,,Active
7546,Tre Nixon,Tre,Nixon,WR,,Active
13144,Laki Tasi,Laki,Tasi,DL,TEN,Active
13722,Isaiah Nwokobia,Isaiah,Nwokobia,DB,CIN,Active
2836,Kenny Cook,Kenny,Cook,WR,,Active
13639,Alex Wollschlaeger,Alex,Wollschlaeger,OT,NO,Active
2432,Damien Wilson,Damien,Wilson,LB,,Active
2186,Carrington Byndom,Carrington,Byndom,CB,,Inactive
11569,Jarquez Hunter,Jarquez,Hunter,RB,LAR,Active
12005,Jack Browning,Jack,Browning,K/P,,Active
13609,Tristan Leigh,Tristan,Leigh,OL,MIN,Active
1040,Nigel Bradham,Nigel,Bradham,LB,,Active
13498,Drew Shelton,Drew,Shelton,OT,DAL,Active
8734,Brayden Thomas,Brayden,Thomas,DE,,Active
1544,Sean Renfree,Sean,Renfree,QB,,Inactive
13495,Travis Burke,Travis,Burke,OT,LAC,Active
5401,Armanti Foreman,Armanti,Foreman,WR,,Active
13738,Colby Humphrey,Colby,Humphrey,CB,,Active
998,K.J. Wright,K.J.,Wright,LB,,Active
1541,Malliciah Goodman,Malliciah,Goodman,DE,,Inactive
101,Jameel McClain,Jameel,McClain,ILB,,Inactive
12114,Joshua Cephus,Joshua,Cephus,WR,,Active
4014,Mike Nolan,Mike,Nolan,,,Inactive
1197,Michael Brockers,Michael,Brockers,DE,,Active
5537,Michael Carrizosa,Michael,Carrizosa,P,,Active
5586,Henry Poggi,Henry,Poggi,FB,,Active
4805,Pig Howard,Pig,Howard,WR,,Active
4048,Jordan Mudge,Jordan,Mudge,C,,Active
6652,Micah St. Andrew,Micah,St. Andrew,G,,Active
11538,Toriano Clinton,Toriano,Clinton,RB,,Active
12692,Hayden Conner,Hayden,Conner,OL,ARI,Active
13694,Kani Walker,Kani,Walker,DB,BUF,Active
4159,Ryan Glasgow,Ryan,Glasgow,DT,,Injured Reserve
3803,Elijhaa Penny,Elijhaa,Penny,RB,,Active
3947,Bruce Arians,Bruce,Arians,,,Inactive
4780,Folarin Orimolade,Folarin,Orimolade,OLB,,Active
13188,Gareth Warren,Gareth,Warren,OT,,Active
7079,Pete Guerriero,Pete,Guerriero,RB,,Active
5709,Luis Perez,Luis,Perez,QB,,Active
3913,Joel Hale,Joel,Hale,G,,Inactive
13742,De'Shawn Rucker,De'Shawn,Rucker,CB,DET,Active
1438,Montori Hughes,Montori,Hughes,DT,,Inactive
5922,Mike Bell,Mike,Bell,LB,,Active
8935,Julian Diaz,Julian,Diaz,P,,Active
11696,Roger Rosengarten,Roger,Rosengarten,OL,BAL,Active
13828,Channing Canada,Channing,Canada,CB,NE,Active
13522,Zakee Wheatley,Zakee,Wheatley,DB,CAR,Active
12698,Ajani Cornelius,Ajani,Cornelius,OL,DAL,Active
13087,Dante Barnett,Dante,Barnett,DL,,Active
3629,Justin Murray,Justin,Murray,OL,,Injured Reserve
1906,Jonathan Krause,Jonathan,Krause,WR,,Inactive
11069,Xavier Henderson,Xavier,Henderson,DB,,Active
7015,Jacob Breeland,Jacob,Breeland,TE,,Active
11320,Nikko Remigio,Nikko,Remigio,WR,KC,Active
11766,Jarvis Brownlee,Jarvis,Brownlee,DB,NYJ,Active
4644,Travis Rudolph,Travis,Rudolph,WR,,Inactive
5034,Martinas Rankin,Martinas,Rankin,OT,,Inactive
5147,Emmanuel Ellerbee,Emmanuel,Ellerbee,LB,ATL,Inactive
644,Walter Thurmond,Walter,Thurmond,S,,Inactive
13086,William Wagner,William,Wagner,LS,CIN,Active
13308,Bauer Sharp,Bauer,Sharp,TE,TB,Active
12097,Ayir Asante,Ayir,Asante,WR,,Active
776,Quintin Demps,Quintin,Demps,SS,,Inactive
6859,Prince Tega Wanogho,Prince Tega,Wanogho,T,,Active
11716,Tip Reiman,Tip,Reiman,TE,ARI,Active
1599,Tharold Simon,Tharold,Simon,CB,,Inactive
4719,Chris Thompson,Chris,Thompson,WR,,Inactive
4658,Jamal Perry,Jamal,Perry,CB,,Active
2653,Brian Parker,Brian,Parker,TE,,Inactive
6753,Derrick Gore,Derrick,Gore,RB,,Active
1990,Stephen Morris,Stephen,Morris,QB,,Inactive
8836,Forrest Rhyne,Forrest,Rhyne,LB,,Active
13319,Oscar Delp,Oscar,Delp,TE,NO,Active
11755,Qwan'tez Stiggers,Qwan'tez,Stiggers,CB,NYJ,Active
7114,Reggie Robinson,Reggie,Robinson,CB,,Active
11687,Edgerrin Cooper,Edgerrin,Cooper,LB,GB,Active
6763,Reggie Begelton,Reggie,Begelton,WR,,Active
12021,Jackson Mitchell,Jackson,Mitchell,LB,,Active
12166,Trey Potts,Trey,Potts,RB,,Active
13616,Da'Veawn Armstead,Da'Veawn,Armstead,CB,MIN,Active
7363,Jordan Fehr,Jordan,Fehr,LB,,Inactive
5368,Greg Stroman,Greg,Stroman,CB,,Active
8722,Jon Alexander,Jon,Alexander,DB,,Active
5740,Chucky Williams,Chucky,Williams,DB,,Active
6443,Eric Dungey,Eric,Dungey,QB,,Active
503,Graham Gano,Graham,Gano,K,,Active
2358,Jake Fisher,Jake,Fisher,T,,Inactive
3851,Denver Kirkland,Denver,Kirkland,G,,Inactive
8102,DeShon Williams,DeShon,Williams,TE,,Active
7034,David Dowell,David,Dowell,S,,Inactive
5113,Cedrick Wilson,Cedrick,Wilson,WR,DET,Active
11783,Ryan Flournoy,Ryan,Flournoy,WR,DAL,Active
13862,Treyvhon Saunders,Treyvhon,Saunders,WR,HOU,Active
11197,Joel Honigford,Joel,Honigford,TE,,Active
7166,T.J. Carter,T.J.,Carter,DE,,Active
2633,Trey Williams,Trey,Williams,RB,,Injured Reserve
1179,Jerel Worthy,Jerel,Worthy,DE,,Inactive
12678,Mac McWilliams,Mac,McWilliams,CB,PHI,Active
957,Cameron Jordan,Cameron,Jordan,DE,NO,Active
6121,Jawaan Taylor,Jawaan,Taylor,OL,ATL,Active
2209,George Uko,George,Uko,DE,,Inactive
3444,James Burgess,James,Burgess,LB,,Active
3098,Jerry Reese,Jerry,Reese,,,Inactive
8448,Cole Strange,Cole,Strange,OL,LAC,Active
4793,Peli Anau,Peli,Anau,DE,,Active
8811,James Empey,James,Empey,C,,Active
3187,Ryan Kelly,Ryan,Kelly,C,,Active
825,Jimmy Smith,Jimmy,Smith,CB,,Active
11861,Jacoby Windmon,Jacoby,Windmon,LB,PIT,Active
378,Pat McAfee,Pat,McAfee,P,,Inactive
5329,Armani Watts,Armani,Watts,DB,,Inactive
8813,Anthony Turner,Anthony,Turner,WR,,Active
8421,Mike Harley,Mike,Harley,WR,,Active
5648,Tyler Howell,Tyler,Howell,OT,,Active
8557,Diego Fagot,Diego,Fagot,LB,,Active
12896,Simeon Barrow,Simeon,Barrow,DT,,Active
2570,Donatella Luckett,Donatella,Luckett,WR,,Active
5613,Bruce Hector,Bruce,Hector,DE,,Active
5784,Jonathan Celestin,Jonathan,Celestin,LB,,Active
12035,Jamree Kromah,Jamree,Kromah,DL,CHI,Active
3570,Brandon Ross,Brandon,Ross,RB,,Active
3827,Aldrick Rosas,Aldrick,Rosas,K,,Active
5234,Alex Officer,Alex,Officer,C,,Active
1409,Justin Brown,Justin,Brown,WR,,Inactive
12551,Colin Granger,Colin,Granger,TE,,Active
11850,Jeff Foreman,Jeff,Foreman,WR,,Active
8901,Ja'Marcus Ingram,Ja'Marcus,Ingram,CB,HOU,Active
13863,Murvin Kenion,Murvin,Kenion,DB,GB,Active
3626,Lars Hanson,Lars,Hanson,OT,,Active
8895,Carlins Platel,Carlins,Platel,CB,,Inactive
2440,Tray Walker,Tray,Walker,CB,,Inactive
12628,Sai'vion Jones,Sai'vion,Jones,DE,DEN,Active
8684,Deontai Williams,Deontai,Williams,SS,,Active
6822,Jake Fromm,Jake,Fromm,QB,,Active
11419,Kade Warner,Kade,Warner,WR,,Active
3237,Will Redmond,Will,Redmond,DB,,Active
8892,Keric Wheatfall,Keric,Wheatfall,WR,,Active
2666,C.J. Roberts,C.J.,Roberts,CB,,Active
6887,Larrell Murchison,Larrell,Murchison,DT,LAR,Active
6602,Braxton Hoyett,Braxton,Hoyett,DT,,Active
429,Percy Harvin,Percy,Harvin,WR,,Inactive
8140,Justyn Ross,Justyn,Ross,WR,,Active
8358,Josh Paschal,Josh,Paschal,DL,,Active
13790,Zelmar Vedder,Zelmar,Vedder,DB,KC,Active
1720,Khiry Robinson,Khiry,Robinson,RB,,Inactive
412,Jason Peters,Jason,Peters,OL,,Active
1608,Rontez Miles,Rontez,Miles,FS,,Active
3116,Vance Joseph,Vance,Joseph,,,Inactive
6034,Donnie Lewis,Donnie,Lewis,CB,DEN,Inactive
7110,Kelly Bryant,Kelly,Bryant,QB,,Inactive
11024,Grant DuBose,Grant,DuBose,WR,,Active
2459,Tony Lippett,Tony,Lippett,CB,,Inactive
3362,Jeff Driskel,Jeff,Driskel,QB,,Active
436,Mackenzy Bernadeau,Mackenzy,Bernadeau,G,,Inactive
12900,Danny Striggow,Danny,Striggow,DL,JAX,Active
5641,Chris Worley,Chris,Worley,ILB,,Inactive
11842,Tatum Bethune,Tatum,Bethune,LB,SF,Active
12879,Chaz Chambliss,Chaz,Chambliss,DE,MIN,Active
241,Spencer Larsen,Spencer,Larsen,RB,,Inactive
3253,Leonte Carroo,Leonte,Carroo,WR,,Inactive
2707,John Timu,John,Timu,LB,,Inactive
4190,Jermaine Eluemunor,Jermaine,Eluemunor,OL,NYG,Active
3292,Willie Henry,Willie,Henry,DT,,Active
13022,Sone Ntoh,Sone,Ntoh,RB,,Active
1174,Mike Daniels,Mike,Daniels,DT,CIN,Active
3254,Nick Vigil,Nick,Vigil,LB,,Active
180,Aqib Talib,Aqib,Talib,CB,,Injured Reserve
1829,Michael Ola,Michael,Ola,T,,Active
4588,Kyle Sloter,Kyle,Sloter,QB,,Active
13094,Jared Harrison-Hunte,Jared,Harrison-Hunte,DT,CAR,Active
4683,Aaron Bailey,Aaron,Bailey,QB,BAL,Active
2027,Denico Autry,Denico,Autry,DE,,Active
13842,Ethan Sanchez,Ethan,Sanchez,K,,Active
10871,Luke Schoonmaker,Luke,Schoonmaker,TE,DAL,Active
7344,Jonah Williams,Jonah,Williams,DE,ARI,Active
2228,E.J. Gaines,E.J.,Gaines,CB,,Inactive
8301,Zakoby McClain,Zakoby,McClain,LB,,Active
3120,Trent Baalke,Trent,Baalke,,,Inactive
6796,Mekhi Becton,Mekhi,Becton,OT,,Active
1044,Cordy Glenn,Cordy,Glenn,T,,Active
4124,Ahkello Witherspoon,Ahkello,Witherspoon,CB,WAS,Active
6565,Cody Conway,Cody,Conway,OL,DEN,Active
7309,Siaosi Mariner,Siaosi,Mariner,WR,,Active
6155,Jaylen Smith,Jaylen,Smith,WR,,Active
6086,Tyler Roemer,Tyler,Roemer,OT,,Active
13222,Montana Lemonious-Craig,Montana,Lemonious-Craig,WR,,Active
1797,Donald Hawkins,Donald,Hawkins,OT,,Inactive
1223,Garrett Celek,Garrett,Celek,TE,,Injured Reserve
12116,Mikey Victor,Mikey,Victor,CB,,Active
3676,Trevon Coley,Trevon,Coley,DT,,Active
3003,Kevin Snyder,Kevin,Snyder,ILB,,Inactive
936,Matt Asiata,Matt,Asiata,RB,,Inactive
3460,Ross Martin,Ross,Martin,K,,Active
1643,Jordan Dangerfield,Jordan,Dangerfield,SS,,Inactive
5729,Quinterrius Eatmon,Quinterrius,Eatmon,OT,,Active
7975,Tariq Thompson,Tariq,Thompson,DB,,Active
13659,Garrett DiGiorgio,Garrett,DiGiorgio,G,JAX,Active
11435,Emanuel Wilson,Emanuel,Wilson,RB,SEA,Active
12808,Brandon George,Brandon,George,LB,,Active
7341,Eric Banks,Eric,Banks,DE,,Active
333,Ryan Fitzpatrick,Ryan,Fitzpatrick,QB,,Active
12746,JP Richardson,JP,Richardson,WR,CHI,Active
2747,Jason Myers,Jason,Myers,K,SEA,Active
4947,Billy Price,Billy,Price,OL,,Inactive
14004,Nuer Gatkuoth,Nuer,Gatkuoth,DL,,Active
12443,Devon Garrison,Devon,Garrison,TE,,Active
6983,Michael Ojemudia,Michael,Ojemudia,CB,,Active
3257,Jacoby Brissett,Jacoby,Brissett,QB,ARI,Active
6518,Greg Roberts,Greg,Roberts,DE,,Active
11413,Ronnie Brown,Ronnie,Brown,RB,,Active
2076,L'Damian Washington,L'Damian,Washington,WR,,Inactive
7691,Spencer Brown,Spencer,Brown,OT,BUF,Active
5377,Jamarco Jones,Jamarco,Jones,T,,Active
12654,Craig Woodson,Craig,Woodson,DB,NE,Active
4240,Jeremiah Ledbetter,Jeremiah,Ledbetter,DE,,Active
7390,Domenique Davis,Domenique,Davis,DL,,Active
11185,Kendell Brooks,Kendell,Brooks,DB,TEN,Active
5230,Michael Badgley,Michael,Badgley,K,,Active
12921,Leander Wiegand,Leander,Wiegand,OL,,Active
1425,Ryan Griffin,Ryan,Griffin,TE,,Active
5918,Rodney Anderson,Rodney,Anderson,RB,,Inactive
13266,Devin-DUP Veresuk-DUP,Devin-DUP,Veresuk-DUP,LB,,Active
84,Branden Albert,Branden,Albert,T,,Inactive
2610,Robert Smith,Robert,Smith,FS,,Active
8242,Shermari Jones,Shermari,Jones,RB,,Active
2239,Jonathan Brown,Jonathan,Brown,OLB,,Inactive
1232,Robert Turbin,Robert,Turbin,RB,,Active
979,Colin Jones,Colin,Jones,FS,,Active
7628,Eric Stokes,Eric,Stokes,CB,LV,Active
2539,Corey Robinson,Corey,Robinson,T,,Inactive
68,Mario Manningham,Mario,Manningham,WR,,Inactive
3565,Keith Baxter,Keith,Baxter,CB,,Active
5237,Chad Kanoff,Chad,Kanoff,QB,,Inactive
9758,C.J. Stroud,C.J.,Stroud,QB,HOU,Active
7151,Chris Williamson,Chris,Williamson,CB,,Active
315,Dustin Keller,Dustin,Keller,TE,,Inactive
12269,Brandon Codrington,Brandon,Codrington,DB,HOU,Active
4030,Reuben Foster,Reuben,Foster,LB,,Active
5145,Luke McNitt,Luke,McNitt,FB,,Active
5904,David Edwards,David,Edwards,OL,NO,Active
8516,Christian Holmes,Christian,Holmes,CB,,Active
3199,Michael Thomas,Michael,Thomas,WR,,Active
2454,David Parry,David,Parry,DT,,Inactive
8072,Willie Yarbary,Willie,Yarbary,DT,,Active
6321,Tim Ward,Tim,Ward,DE,,Active
2818,Michael Palardy,Michael,Palardy,P,,Active
446,E.J. Biggers,E.J.,Biggers,CB,,Inactive
6254,Kemon Hall,Kemon,Hall,CB,TB,Active
7704,Buddy Johnson,Buddy,Johnson,LB,LV,Active
13351,Junior Vandeross,Junior,Vandeross,WR,,Active
10231,Elijah Higgins,Elijah,Higgins,TE,ARI,Active
12682,Cam Jackson,Cam,Jackson,DT,CAR,Active
7085,Isaiah Coulter,Isaiah,Coulter,WR,,Active
5656,Aaron Evans,Aaron,Evans,G,,Active
8707,Tayon Fleet-Davis,Tayon,Fleet-Davis,RB,,Active
6066,Joey Alfieri,Joey,Alfieri,OLB,,Active
12943,Mishael Powell,Mishael,Powell,DB,,Active
7347,JuJu Hughes,JuJu,Hughes,DB,,Active
4186,T.J. Logan,T.J.,Logan,RB,,Active
1975,Erik Swoope,Erik,Swoope,TE,,Inactive
4705,John Green,John,Green,CB,,Active
14021,Kadarius Calloway,Kadarius,Calloway,RB,TB,Active
210,Wesley Woodyard,Wesley,Woodyard,LB,,Active
4972,Mason Rudolph,Mason,Rudolph,QB,PIT,Active
4400,Maurice Smith,Maurice,Smith,DB,,Active
12026,Kobe Lewis,Kobe,Lewis,RB,,Active
8124,Player Invalid,Player,Invalid,TE,,Inactive
13153,Giles Jackson,Giles,Jackson,WR,,Active
2683,Andrew Franks,Andrew,Franks,K,,Inactive
774,Vincent Rey,Vincent,Rey,LB,,Inactive
3106,Jerrod Johnson,Jerrod,Johnson,QB,,Inactive
11105,Shaquan Davis,Shaquan,Davis,WR,,Active
8343,Boye Mafe,Boye,Mafe,DL,CIN,Active
7779,JaCoby Stevens,JaCoby,Stevens,LB,,Active
7785,Cole Van Lanen,Cole,Van Lanen,OL,JAX,Active
8023,Nolan Laufenberg,Nolan,Laufenberg,G,,Active
3146,Swayze Waters,Swayze,Waters,K,,Inactive
8021,Branden Mack,Branden,Mack,WR,,Active
4370,Dustin Stanton,Dustin,Stanton,G,,Active
3604,Elie Bouka,Elie,Bouka,CB,,Active
3078,Jamel Johnson,Jamel,Johnson,WR,,Active
3210,Cardale Jones,Cardale,Jones,QB,,Inactive
1459,Kayvon Webster,Kayvon,Webster,CB,,Active
3203,Braxton Miller,Braxton,Miller,WR,,Inactive
4928,Anas Hasic,Anas,Hasic,WR,,Active
8109,Drew Desjarlais,Drew,Desjarlais,OL,,Inactive
3654,Kevin Bowen,Kevin,Bowen,OT,,Active
1627,Skye Dawson,Skye,Dawson,WR,,Inactive
11832,Matt Lee,Matt,Lee,C,,Active
6299,Stephen Denmark,Stephen,Denmark,CB,,Active
8781,Carson Wells,Carson,Wells,LB,,Active
12271,Kolbi Fuqua,Kolbi,Fuqua,LB,,Active
312,Matthew Slater,Matthew,Slater,WR,,Active
7227,Artavis Pierce,Artavis,Pierce,RB,,Active
9227,Israel Abanikanda,Israel,Abanikanda,RB,DAL,Active
11222,Marcus Cooper,Marcus,Cooper,RB,,Active
13831,Kevorian Barnes,Kevorian,Barnes,RB,,Active
734,Trent Williams,Trent,Williams,T,SF,Active
3376,Ted Karras,Ted,Karras,OL,CIN,Active
6592,Dontae Strickland,Dontae,Strickland,RB,,Active
12237,Lincoln Sefcik,Lincoln,Sefcik,TE,,Active
4298,Cam Keizur,Cam,Keizur,C,,Active
989,James Carpenter,James,Carpenter,T,,Active
4899,Drew Ferris,Drew,Ferris,LS,,Active
2439,Marcus Hardison,Marcus,Hardison,DT,,Inactive
11019,Erick Hallett,Erick,Hallett,DB,TEN,Active
11309,Trey Dean,Trey,Dean,DB,,Active
2697,Corey Moore,Corey,Moore,FS,,Inactive
12117,Jontrey Hunter,Jontrey,Hunter,LB,,Active
8313,JT Woods,JT,Woods,DB,,Active
11983,Joe Evans,Joe,Evans,DE,,Active
12676,Ty Hamilton,Ty,Hamilton,DT,LAR,Active
1127,Danny Trevathan,Danny,Trevathan,LB,CHI,Active
1530,Charles Johnson,Charles,Johnson,WR,,Injured Reserve
